Id	  DSET	  HHMMSS	    MSEC	 CHAN	   A	 CNTS	    R	    D	 LUCY	  DT1X	     E
  	      	[hhmmss]	[ms.µs ]	     	[dB]	     	 [µs]	 [µs]	 [cm]	  [µs]	  [eu]
La	Label  1: 10:29 Resume
Dt	16 Октябрь 2020 г., Host Time: 10:29:24
Ht	 31001	10:36:14	107,6947	    1	46,4	   11	  31,6	  233,4	      	1683,4	140E00
Ev	 31021	10:36:14	179,3118	    1	42,2	    4	   5,6	   45,6	      	   0,0	368E-1
Ev	 31028	10:36:14	230,9839	   10	48,6	    5	  14,8	   44,0	      	   0,0	624E-1
Ev	 31038	10:36:14	258,6318	    6	48,6	    3	   9,6	   25,4	      	   0,0	559E-1
Ht	 31040	10:36:14	258,9561	    1	47,5	    6	  24,2	   62,4	      	 324,3	802E-1
Ev	 31057	10:36:14	346,5103	    7	49,8	    7	  14,0	   69,6	      	   0,0	778E-1
Ev	 31061	10:36:14	348,5724	   11	47,9	    3	   6,8	   36,8	      	   0,0	541E-1
Ev	 31078	10:36:14	453,8178	    6	47,5	    3	   8,2	   19,8	      	   0,0	270E-1
Ev	 31080	10:36:14	458,2508	    7	43,0	    6	  34,4	  233,0	      	   0,0	828E-1
Ht	 31081	10:36:14	459,7997	   10	44,5	    9	 113,2	  220,2	      	1548,9	101E00
Ht	 31082	10:36:14	459,8928	    1	43,4	    8	 433,6	  437,0	      	1642,0	123E00
Ev	 31087	10:36:14	480,3053	    7	50,9	   10	  43,0	  124,0	      	   0,0	144E00
Ht	 31092	10:36:14	481,8159	   10	49,4	   10	  23,4	   96,8	      	1510,6	943E-1
Ht	 31093	10:36:14	481,8412	    1	48,6	   15	  36,2	   86,0	      	1535,9	200E00
Ev	 31101	10:36:14	526,8354	    7	60,3	   39	  58,6	  622,4	      	   0,0	106E01
Ht	 31104	10:36:14	527,3687	    3	43,7	    8	  44,8	   57,6	      	 533,3	813E-1
Ht	 31106	10:36:14	528,2208	    9	53,5	    6	   9,4	  200,4	      	1385,4	168E00
Ht	 31107	10:36:14	528,3187	    2	48,6	    4	  16,4	  216,6	      	1483,3	114E00
Ht	 31108	10:36:14	528,3837	   10	56,9	   29	  33,4	  508,8	      	1548,3	660E00
Ht	 31109	10:36:14	528,5033	    1	51,3	   40	  13,4	  628,8	      	1667,9	398E00
Ev	 31135	10:36:14	546,2288	   14	44,1	    3	   5,0	   29,4	      	   0,0	304E-1
Ht	 31138	10:36:14	547,7470	   11	48,6	    5	   5,8	   39,2	      	1518,2	620E-1
LE	 31153	10:36:14	601,0674	    9	48,3	    4	   8,2	   28,6	 83,48	   0,0	534E-1
Ht	 31155	10:36:14	601,2376	   10	52,0	   10	  26,6	   85,0	      	 170,2	160E00
Ht	 31156	10:36:14	601,3652	    1	46,0	    7	  14,6	  227,2	      	 297,8	859E-1
Ht	 31158	10:36:14	601,7710	   11	52,8	   10	  20,8	   65,2	      	 703,6	183E00
Ev	 31170	10:36:14	740,0230	    5	42,6	    6	 264,6	  347,0	      	   0,0	104E00
Ev	 31184	10:36:14	816,8578	   11	45,6	    3	   6,6	   25,2	      	   0,0	319E-1
Ev	 31197	10:36:14	938,1122	   20	41,5	    4	  44,8	   59,4	      	   0,0	483E-1
Ev	 31216	10:36:15	337,8273	    7	44,9	    3	  14,6	   26,0	      	   0,0	206E-1
Ev	 31223	10:36:15	359,3013	    6	48,6	    5	   8,6	   42,8	      	   0,0	630E-1
Ht	 31225	10:36:15	359,3722	    5	49,8	    3	  15,0	   25,8	      	  70,9	852E-1
Ev	 31242	10:36:15	489,8780	    2	51,3	   11	  21,6	  218,8	      	   0,0	158E00
Ht	 31245	10:36:15	491,2399	    5	52,8	    5	   8,6	   77,0	      	1361,9	116E00
Ht	 31246	10:36:15	491,4862	    4	45,2	    5	 205,6	  226,8	      	1608,2	657E-1
Ht	 31247	10:36:15	491,6472	    7	47,9	   10	  18,0	  169,6	      	1769,2	924E-1
Ev	 31256	10:36:15	583,6325	   11	71,2	   37	  28,4	  269,0	      	   0,0	896E01
Ht	 31257	10:36:15	583,8295	   20	52,4	   14	  84,4	  189,6	      	 197,0	184E00
Ht	 31258	10:36:15	583,8693	   12	51,3	   29	  81,0	  203,2	      	 236,8	351E00
Ht	 31261	10:36:15	585,3379	   14	58,4	   41	  30,6	  381,2	      	1705,4	152E01
Ht	 31262	10:36:15	585,3577	   17	56,5	   21	  31,0	  358,4	      	1725,2	593E00
Ev	 31288	10:36:15	598,4414	   14	46,0	    3	   9,4	   18,6	      	   0,0	353E-1
LE	 31305	10:36:15	850,3476	    8	49,8	    6	   7,6	   40,2	366,93	   0,0	852E-1
Ht	 31306	10:36:15	850,3552	    7	51,3	   10	   7,6	  351,8	      	   7,6	178E00
Ht	 31311	10:36:15	851,8193	   10	49,4	   33	  96,8	  309,6	      	1471,7	300E00
Ht	 31312	10:36:15	851,8675	    1	57,3	   43	  32,8	  536,4	      	1519,9	969E00
Ev	 31328	10:36:15	858,9783	   14	41,9	    4	   7,6	   24,8	      	   0,0	263E-1
LE	 31341	10:36:15	946,2608	   18	83,3	14126	 394,6	99999,0	  7,75	   0,0	659E04
Ht	 31342	10:36:15	946,2736	   17	94,5	13990	 348,8	99999,0	      	  12,8	318E05
